Date,Mode,Count
11/26/2025,SIR,7074
11/26/2025,Subway,3810090
11/27/2025,AAR,31998
11/27/2025,BT,915340
11/27/2025,Bus,495496
11/27/2025,CBD Entries,456868
11/27/2025,CRZ Entries,390555
11/27/2025,LIRR,136991
11/27/2025,MNR,118294
11/27/2025,SIR,2356
11/27/2025,Subway,1828134
11/28/2025,AAR,23232
11/28/2025,BT,840279
11/28/2025,Bus,841444
11/28/2025,CBD Entries,486749
11/28/2025,CRZ Entries,425942
11/28/2025,LIRR,155678
11/28/2025,MNR,137068
11/28/2025,SIR,3865
11/28/2025,Subway,2812012
11/29/2025,AAR,23215
11/29/2025,BT,892563
11/29/2025,Bus,774221
11/29/2025,CBD Entries,525836
11/29/2025,CRZ Entries,468381
11/29/2025,LIRR,157271
11/29/2025,MNR,140888
11/29/2025,SIR,2407
11/29/2025,Subway,2451340
11/30/2025,AAR,25621
11/30/2025,BT,873262
11/30/2025,Bus,586972
11/30/2025,CBD Entries,509436
11/30/2025,CRZ Entries,448883
11/30/2025,LIRR,130384
11/30/2025,MNR,108842
11/30/2025,SIR,1743
11/30/2025,Subway,1870396
12/01/2025,AAR,43282
12/01/2025,BT,952445
12/01/2025,Bus,1303042
12/01/2025,CBD Entries,556158
12/01/2025,CRZ Entries,491036
12/01/2025,LIRR,249607
12/01/2025,MNR,216228
12/01/2025,SIR,7223
12/01/2025,Subway,4006207
12/02/2025,AAR,44343
12/02/2025,BT,865367
12/02/2025,Bus,1222943
12/02/2025,CBD Entries,546464
12/02/2025,CRZ Entries,488126
12/02/2025,LIRR,265911
12/02/2025,MNR,223297
12/02/2025,SIR,7245
12/02/2025,Subway,4133004
12/03/2025,AAR,48995
12/03/2025,BT,949475
12/03/2025,Bus,1388939
12/03/2025,CBD Entries,579624
12/03/2025,CRZ Entries,517549
12/03/2025,LIRR,275589
12/03/2025,MNR,240102
12/03/2025,SIR,8244
12/03/2025,Subway,4602770
12/04/2025,AAR,47977
12/04/2025,BT,975181
12/04/2025,Bus,1357434
12/04/2025,CBD Entries,599786
12/04/2025,CRZ Entries,537385
12/04/2025,LIRR,279292
12/04/2025,MNR,234324
12/04/2025,SIR,7743
12/04/2025,Subway,4625030
12/05/2025,AAR,45693
12/05/2025,BT,979717
12/05/2025,Bus,1244763
12/05/2025,CBD Entries,604868
12/05/2025,CRZ Entries,540791
12/05/2025,LIRR,257408
12/05/2025,MNR,214457
12/05/2025,SIR,6250
12/05/2025,Subway,4245175
12/06/2025,AAR,29625
12/06/2025,BT,907338
12/06/2025,Bus,862636
12/06/2025,CBD Entries,581765
12/06/2025,CRZ Entries,524790
12/06/2025,LIRR,161891
12/06/2025,MNR,143742
12/06/2025,SIR,2750
12/06/2025,Subway,3167060
12/07/2025,AAR,30064
12/07/2025,BT,859180
12/07/2025,Bus,677370
12/07/2025,CBD Entries,539911
12/07/2025,CRZ Entries,481678
12/07/2025,LIRR,132179
12/07/2025,MNR,108943
12/07/2025,SIR,2085
12/07/2025,Subway,2417625
12/08/2025,AAR,44073
12/08/2025,BT,919722
12/08/2025,Bus,1280746
12/08/2025,CBD Entries,561060
12/08/2025,CRZ Entries,496401
12/08/2025,LIRR,262078
12/08/2025,MNR,221975
12/08/2025,SIR,7173
12/08/2025,Subway,4146910
12/09/2025,AAR,47915
12/09/2025,BT,942527
12/09/2025,Bus,1343371
12/09/2025,CBD Entries,581751
12/09/2025,CRZ Entries,520020
12/09/2025,LIRR,280939
12/09/2025,MNR,245102
12/09/2025,SIR,7619
12/09/2025,Subway,4498157
12/10/2025,AAR,48763
12/10/2025,BT,950985
12/10/2025,Bus,1356535
12/10/2025,CBD Entries,586136
12/10/2025,CRZ Entries,527414
12/10/2025,LIRR,278314
12/10/2025,MNR,243313
12/10/2025,SIR,7932
12/10/2025,Subway,4570883
12/11/2025,AAR,47771
12/11/2025,BT,985569
12/11/2025,Bus,1354523
12/11/2025,CBD Entries,607456
12/11/2025,CRZ Entries,547305
12/11/2025,LIRR,282861
12/11/2025,MNR,244157
12/11/2025,SIR,7601
12/11/2025,Subway,4654787
12/12/2025,AAR,46724
12/12/2025,BT,1010112
12/12/2025,Bus,1310865
12/12/2025,CBD Entries,616249
12/12/2025,CRZ Entries,554757
12/12/2025,LIRR,271356
12/12/2025,MNR,232325
12/12/2025,SIR,6359
12/12/2025,Subway,4342252
12/13/2025,AAR,29814
12/13/2025,BT,949108
12/13/2025,Bus,895773
12/13/2025,CBD Entries,594199
12/13/2025,CRZ Entries,534734
12/13/2025,LIRR,183250
12/13/2025,MNR,160206
12/13/2025,SIR,2636
12/13/2025,Subway,3223814
12/14/2025,AAR,25999
12/14/2025,BT,678234
12/14/2025,Bus,551669
12/14/2025,CBD Entries,449076
12/14/2025,CRZ Entries,401521
12/14/2025,LIRR,116119
12/14/2025,MNR,106009
12/14/2025,SIR,1816
12/14/2025,Subway,2275321
12/15/2025,AAR,41911
12/15/2025,BT,897956
12/15/2025,Bus,1250173
12/15/2025,CBD Entries,533152
12/15/2025,CRZ Entries,474945
12/15/2025,LIRR,257524
12/15/2025,MNR,221439
12/15/2025,SIR,6631
12/15/2025,Subway,4071120
12/16/2025,AAR,46871
12/16/2025,BT,938269
12/16/2025,Bus,1353494
12/16/2025,CBD Entries,562004
12/16/2025,CRZ Entries,503860
12/16/2025,LIRR,275666
12/16/2025,MNR,243838
12/16/2025,SIR,7147
12/16/2025,Subway,4478870
12/17/2025,AAR,49815
12/17/2025,BT,970077
12/17/2025,Bus,1383795
12/17/2025,CBD Entries,580318
12/17/2025,CRZ Entries,518555
12/17/2025,LIRR,286645
12/17/2025,MNR,245310
12/17/2025,SIR,7365
12/17/2025,Subway,4493497
12/18/2025,AAR,49193
12/18/2025,BT,997713
12/18/2025,Bus,1378737
12/18/2025,CBD Entries,595447
12/18/2025,CRZ Entries,532889
12/18/2025,LIRR,294530
12/18/2025,MNR,245278
12/18/2025,SIR,7371
12/18/2025,Subway,4499832
12/19/2025,AAR,44942
12/19/2025,BT,962046
12/19/2025,Bus,1167980
12/19/2025,CBD Entries,588777
12/19/2025,CRZ Entries,528541
12/19/2025,LIRR,269600
12/19/2025,MNR,221112
12/19/2025,SIR,5598
12/19/2025,Subway,3888599
12/20/2025,AAR,30138
12/20/2025,BT,934838
12/20/2025,Bus,813781
12/20/2025,CBD Entries,572755
12/20/2025,CRZ Entries,513236
12/20/2025,LIRR,173942
12/20/2025,MNR,155827
12/20/2025,SIR,2583
12/20/2025,Subway,2981831
12/21/2025,AAR,31036
12/21/2025,BT,879883
12/21/2025,Bus,627619
12/21/2025,CBD Entries,526287
12/21/2025,CRZ Entries,463899
12/21/2025,LIRR,152661
12/21/2025,MNR,127045
12/21/2025,SIR,2119
12/21/2025,Subway,2390530
12/22/2025,AAR,42652
12/22/2025,BT,939496
12/22/2025,Bus,1158803
12/22/2025,CBD Entries,535367
12/22/2025,CRZ Entries,471375
12/22/2025,LIRR,268354
12/22/2025,MNR,229496
12/22/2025,SIR,6935
12/22/2025,Subway,3869528
12/23/2025,AAR,41705
12/23/2025,BT,930944
12/23/2025,Bus,1107930
12/23/2025,CBD Entries,530039
12/23/2025,CRZ Entries,466947
12/23/2025,LIRR,268202
12/23/2025,MNR,223698
12/23/2025,SIR,6345
12/23/2025,Subway,3602331
12/24/2025,AAR,35738
12/24/2025,BT,949981
12/24/2025,Bus,883076
12/24/2025,CBD Entries,507082
12/24/2025,CRZ Entries,441284
12/24/2025,LIRR,244530
12/24/2025,MNR,195155
12/24/2025,SIR,4540
12/24/2025,Subway,2853461
12/25/2025,AAR,22310
12/25/2025,BT,755953
12/25/2025,Bus,390603
12/25/2025,CBD Entries,399158
12/25/2025,CRZ Entries,345557
12/25/2025,LIRR,96125
12/25/2025,MNR,69421
12/25/2025,SIR,1826
12/25/2025,Subway,1511985
12/26/2025,AAR,27702
12/26/2025,BT,761332
12/26/2025,Bus,793491
12/26/2025,CBD Entries,424593
12/26/2025,CRZ Entries,374368
12/26/2025,LIRR,238777
12/26/2025,MNR,204111
12/26/2025,SIR,4070
12/26/2025,Subway,2695535
12/27/2025,AAR,16279
12/27/2025,BT,562069
12/27/2025,Bus,542506
12/27/2025,CBD Entries,367528
12/27/2025,CRZ Entries,331518
12/27/2025,LIRR,130835
12/27/2025,MNR,114446
12/27/2025,SIR,2424
12/27/2025,Subway,2219293
12/28/2025,AAR,22732
12/28/2025,BT,754479
12/28/2025,Bus,579178
12/28/2025,CBD Entries,448419
12/28/2025,CRZ Entries,397417
12/28/2025,LIRR,133665
12/28/2025,MNR,114540
12/28/2025,SIR,2302
12/28/2025,Subway,2180348
12/29/2025,AAR,37707
12/29/2025,BT,851122
12/29/2025,Bus,1024260
12/29/2025,CBD Entries,492004
12/29/2025,CRZ Entries,433252
12/29/2025,LIRR,257839
12/29/2025,MNR,214568
12/29/2025,SIR,5571
12/29/2025,Subway,3297161
12/30/2025,AAR,40464
12/30/2025,BT,898686
12/30/2025,Bus,1084547
12/30/2025,CBD Entries,519563
12/30/2025,CRZ Entries,461093
12/30/2025,LIRR,265344
12/30/2025,MNR,222329
12/30/2025,SIR,5681
12/30/2025,Subway,3554107
12/31/2025,AAR,38585
12/31/2025,BT,851446
12/31/2025,Bus,959612
12/31/2025,CBD Entries,492015
12/31/2025,CRZ Entries,431667
12/31/2025,LIRR,245088
12/31/2025,MNR,203486
12/31/2025,SIR,4790
12/31/2025,Subway,3084643
01/01/2026,AAR,14441
01/01/2026,BT,661315
01/01/2026,Bus,474380
01/01/2026,CBD Entries,414347
01/01/2026,CRZ Entries,370115
01/01/2026,LIRR,99745
01/01/2026,MNR,77813
01/01/2026,SIR,2172
01/01/2026,Subway,2016827
01/02/2026,AAR,33207
01/02/2026,BT,812469
01/02/2026,Bus,986192
01/02/2026,CBD Entries,477673
01/02/2026,CRZ Entries,422514
01/02/2026,LIRR,192703
01/02/2026,MNR,163155
01/02/2026,SIR,4632
01/02/2026,Subway,3120979
01/03/2026,AAR,24956
01/03/2026,BT,804417
01/03/2026,Bus,758640
01/03/2026,CBD Entries,484717
01/03/2026,CRZ Entries,436646
01/03/2026,LIRR,167213
01/03/2026,MNR,132196
01/03/2026,SIR,2650
01/03/2026,Subway,2478271
01/04/2026,AAR,27839
01/04/2026,BT,749343
01/04/2026,Bus,626317
01/04/2026,CBD Entries,455429
01/04/2026,CRZ Entries,401858
01/04/2026,LIRR,90083
01/04/2026,MNR,73729
01/04/2026,SIR,1894
01/04/2026,Subway,1934593
01/05/2026,AAR,42609
01/05/2026,BT,853613
01/05/2026,Bus,1282373
01/05/2026,CBD Entries,503303
01/05/2026,CRZ Entries,442505
01/05/2026,LIRR,219975
01/05/2026,MNR,177390
01/05/2026,SIR,7098
01/05/2026,Subway,3650793
01/06/2026,AAR,45834
01/06/2026,BT,871458
01/06/2026,Bus,1334624
01/06/2026,CBD Entries,512978
01/06/2026,CRZ Entries,452822
01/06/2026,LIRR,245492
01/06/2026,MNR,197811
01/06/2026,SIR,7542
01/06/2026,Subway,3973013
01/07/2026,AAR,47258
01/07/2026,BT,877731
01/07/2026,Bus,1348234
01/07/2026,CBD Entries,525856
01/07/2026,CRZ Entries,465160
01/07/2026,LIRR,250828
01/07/2026,MNR,207994
01/07/2026,SIR,7722
01/07/2026,Subway,4074540
01/08/2026,AAR,46662
01/08/2026,BT,902305
01/08/2026,Bus,1347632
01/08/2026,CBD Entries,542750
01/08/2026,CRZ Entries,483602
01/08/2026,LIRR,251655
01/08/2026,MNR,212710
01/08/2026,SIR,7519
01/08/2026,Subway,4096415
01/09/2026,AAR,44891
01/09/2026,BT,915619
01/09/2026,Bus,1272247
01/09/2026,CBD Entries,544083
01/09/2026,CRZ Entries,481409
01/09/2026,LIRR,239792
01/09/2026,MNR,197505
01/09/2026,SIR,6262
01/09/2026,Subway,3763800
01/10/2026,AAR,26074
01/10/2026,BT,806027
01/10/2026,Bus,774842
01/10/2026,CBD Entries,523158
01/10/2026,CRZ Entries,471322
01/10/2026,LIRR,114420
01/10/2026,MNR,97875
01/10/2026,SIR,2374
01/10/2026,Subway,2395364
01/11/2026,AAR,28246
01/11/2026,BT,780896
01/11/2026,Bus,664557
01/11/2026,CBD Entries,486241
01/11/2026,CRZ Entries,433463
01/11/2026,LIRR,99745
01/11/2026,MNR,84855
01/11/2026,SIR,2004
01/11/2026,Subway,1978534
01/12/2026,AAR,42819
01/12/2026,BT,874778
01/12/2026,Bus,1330401
01/12/2026,CBD Entries,519170
01/12/2026,CRZ Entries,457853
01/12/2026,LIRR,237811
01/12/2026,MNR,200032
01/12/2026,SIR,7131
01/12/2026,Subway,3770308
01/13/2026,AAR,46618
01/13/2026,BT,891825
01/13/2026,Bus,1396832
01/13/2026,CBD Entries,539320
01/13/2026,CRZ Entries,477444
01/13/2026,LIRR,258513
01/13/2026,MNR,220239
01/13/2026,SIR,7876
01/13/2026,Subway,4108806
01/14/2026,AAR,48298
01/14/2026,BT,896921
01/14/2026,Bus,1399486
01/14/2026,CBD Entries,544363
01/14/2026,CRZ Entries,481637
01/14/2026,LIRR,259501
01/14/2026,MNR,223140
01/14/2026,SIR,7634
01/14/2026,Subway,4123499
01/15/2026,AAR,45600
01/15/2026,BT,916418
01/15/2026,Bus,1376769
01/15/2026,CBD Entries,563735
01/15/2026,CRZ Entries,500848
01/15/2026,LIRR,255079
01/15/2026,MNR,220178
01/15/2026,SIR,7425
01/15/2026,Subway,4122446
01/16/2026,AAR,44701
01/16/2026,BT,952643
01/16/2026,Bus,1290497
01/16/2026,CBD Entries,565698
01/16/2026,CRZ Entries,503285
01/16/2026,LIRR,241834
01/16/2026,MNR,208331
01/16/2026,SIR,6148
01/16/2026,Subway,3777244
01/17/2026,AAR,25898
01/17/2026,BT,775085
01/17/2026,Bus,751576
01/17/2026,CBD Entries,502163
01/17/2026,CRZ Entries,446702
01/17/2026,LIRR,112583
01/17/2026,MNR,102013
01/17/2026,SIR,2423
01/17/2026,Subway,2366112
01/18/2026,AAR,25820
01/18/2026,BT,625913
01/18/2026,Bus,550614
01/18/2026,CBD Entries,418797
01/18/2026,CRZ Entries,368812
01/18/2026,LIRR,83410
01/18/2026,MNR,82259
01/18/2026,SIR,1675
01/18/2026,Subway,1892975
01/19/2026,AAR,25086
01/19/2026,BT,828004
01/19/2026,Bus,899734
01/19/2026,CBD Entries,477378
01/19/2026,CRZ Entries,417360
01/19/2026,LIRR,105820
01/19/2026,MNR,86326
01/19/2026,SIR,2949
01/19/2026,Subway,2453300
01/20/2026,AAR,45009
01/20/2026,BT,875173
01/20/2026,Bus,1273059
01/20/2026,CBD Entries,534874
01/20/2026,CRZ Entries,472791
01/20/2026,LIRR,253778
01/20/2026,MNR,219701
01/20/2026,SIR,6924
01/20/2026,Subway,3877447
01/21/2026,AAR,47748
01/21/2026,BT,877676
01/21/2026,Bus,1338722
01/21/2026,CBD Entries,549164
01/21/2026,CRZ Entries,487363
01/21/2026,LIRR,257748
01/21/2026,MNR,225265
01/21/2026,SIR,7303
01/21/2026,Subway,4025339
01/22/2026,AAR,47855
01/22/2026,BT,914247
01/22/2026,Bus,1396482
01/22/2026,CBD Entries,567215
01/22/2026,CRZ Entries,503469
01/22/2026,LIRR,265608
01/22/2026,MNR,228722
01/22/2026,SIR,7295
01/22/2026,Subway,4121459
01/23/2026,AAR,45077
01/23/2026,BT,933065
01/23/2026,Bus,1298807
01/23/2026,CBD Entries,566911
01/23/2026,CRZ Entries,505217
01/23/2026,LIRR,248622
01/23/2026,MNR,209654
01/23/2026,SIR,6001
01/23/2026,Subway,3776980
01/24/2026,AAR,23866
01/24/2026,BT,818220
01/24/2026,Bus,655805
01/24/2026,CBD Entries,531327
01/24/2026,CRZ Entries,476905
01/24/2026,LIRR,114512
01/24/2026,MNR,90911
01/24/2026,SIR,2011
01/24/2026,Subway,2221402
01/25/2026,AAR,8401
01/25/2026,BT,168610
01/25/2026,Bus,196889
01/25/2026,CBD Entries,130520
01/25/2026,CRZ Entries,117548
01/25/2026,LIRR,30577
01/25/2026,MNR,27652
01/25/2026,SIR,773
01/25/2026,Subway,819623
01/26/2026,AAR,15007
01/26/2026,BT,314954
01/26/2026,Bus,489976
01/26/2026,CBD Entries,218310
01/26/2026,CRZ Entries,195593
01/26/2026,LIRR,53590
01/26/2026,MNR,42911
01/26/2026,SIR,2064
01/26/2026,Subway,1755760
01/27/2026,AAR,36154
01/27/2026,BT,739147
01/27/2026,Bus,1068310
01/27/2026,CBD Entries,423189
01/27/2026,CRZ Entries,379161
01/27/2026,LIRR,246235
01/27/2026,MNR,209031
01/27/2026,SIR,6955
01/27/2026,Subway,4059702
01/28/2026,AAR,43338
01/28/2026,BT,817588
01/28/2026,Bus,1165329
01/28/2026,CBD Entries,456330
01/28/2026,CRZ Entries,410077
01/28/2026,LIRR,268629
01/28/2026,MNR,223385
01/28/2026,SIR,7816
01/28/2026,Subway,4332658
01/29/2026,AAR,42979
01/29/2026,BT,857981
01/29/2026,Bus,1161323
01/29/2026,CBD Entries,478995
01/29/2026,CRZ Entries,429872
01/29/2026,LIRR,270439
01/29/2026,MNR,225215
01/29/2026,SIR,7886
01/29/2026,Subway,4395790
01/30/2026,AAR,43571
01/30/2026,BT,878482
01/30/2026,Bus,1057360
01/30/2026,CBD Entries,487555
01/30/2026,CRZ Entries,439601
01/30/2026,LIRR,245174
01/30/2026,MNR,206477
01/30/2026,SIR,6312
01/30/2026,Subway,3957935
01/31/2026,AAR,25626
01/31/2026,BT,756025
01/31/2026,Bus,690215
01/31/2026,CBD Entries,475673
01/31/2026,CRZ Entries,433888
01/31/2026,LIRR,116643
01/31/2026,MNR,96472
01/31/2026,SIR,2460
01/31/2026,Subway,2581424
02/01/2026,AAR,23002
02/01/2026,BT,680960
02/01/2026,Bus,524589
02/01/2026,CBD Entries,432322
02/01/2026,CRZ Entries,383421
02/01/2026,LIRR,80871
02/01/2026,MNR,69254
02/01/2026,SIR,1714
02/01/2026,Subway,1981353
02/02/2026,AAR,43047
02/02/2026,BT,834932
02/02/2026,Bus,1173735
02/02/2026,CBD Entries,473076
02/02/2026,CRZ Entries,417816
02/02/2026,LIRR,217203
02/02/2026,MNR,182299
02/02/2026,SIR,7471
02/02/2026,Subway,3985895
02/03/2026,AAR,48235
02/03/2026,BT,859259
02/03/2026,Bus,1245949
02/03/2026,CBD Entries,498191
02/03/2026,CRZ Entries,442173
02/03/2026,LIRR,263234
02/03/2026,MNR,219849
02/03/2026,SIR,8295
02/03/2026,Subway,4397644
02/04/2026,AAR,49579
02/04/2026,BT,871814
02/04/2026,Bus,1302237
02/04/2026,CBD Entries,512274
02/04/2026,CRZ Entries,456342
02/04/2026,LIRR,263388
02/04/2026,MNR,225121
02/04/2026,SIR,8564
02/04/2026,Subway,4439787
02/05/2026,AAR,47826
02/05/2026,BT,898988
02/05/2026,Bus,1334014
02/05/2026,CBD Entries,528918
02/05/2026,CRZ Entries,471353
02/05/2026,LIRR,265748
02/05/2026,MNR,225067
02/05/2026,SIR,8178
02/05/2026,Subway,4432406
02/06/2026,AAR,46859
02/06/2026,BT,911531
02/06/2026,Bus,1261942
02/06/2026,CBD Entries,531004
02/06/2026,CRZ Entries,471885
02/06/2026,LIRR,252754
02/06/2026,MNR,210906
02/06/2026,SIR,6749
02/06/2026,Subway,4020646
02/07/2026,AAR,23563
02/07/2026,BT,758697
02/07/2026,Bus,650789
02/07/2026,CBD Entries,497640
02/07/2026,CRZ Entries,444529
02/07/2026,LIRR,102769
02/07/2026,MNR,89754
02/07/2026,SIR,2120
02/07/2026,Subway,2358946
02/08/2026,AAR,22967
02/08/2026,BT,685621
02/08/2026,Bus,481220
02/08/2026,CBD Entries,444877
02/08/2026,CRZ Entries,393262
02/08/2026,LIRR,80029
02/08/2026,MNR,70025
02/08/2026,SIR,1562
02/08/2026,Subway,1769698
02/09/2026,AAR,42126
02/09/2026,BT,863170
02/09/2026,Bus,1219415
02/09/2026,CBD Entries,500559
02/09/2026,CRZ Entries,441780
02/09/2026,LIRR,243351
02/09/2026,MNR,201329
02/09/2026,SIR,7152
02/09/2026,Subway,3807229
02/10/2026,AAR,47006
02/10/2026,BT,867843
02/10/2026,Bus,1337815
02/10/2026,CBD Entries,517461
02/10/2026,CRZ Entries,459162
02/10/2026,LIRR,262988
02/10/2026,MNR,225826
02/10/2026,SIR,8435
02/10/2026,Subway,4283901
02/11/2026,AAR,50053
02/11/2026,BT,894697
02/11/2026,Bus,1358378
02/11/2026,CBD Entries,534134
02/11/2026,CRZ Entries,474504
02/11/2026,LIRR,268664
02/11/2026,MNR,226961
02/11/2026,SIR,8433
02/11/2026,Subway,4377163
02/12/2026,AAR,47865
02/12/2026,BT,922239
02/12/2026,Bus,1326128
02/12/2026,CBD Entries,550304
02/12/2026,CRZ Entries,493767
02/12/2026,LIRR,265892
02/12/2026,MNR,226582
02/12/2026,SIR,7654
02/12/2026,Subway,4266487
02/13/2026,AAR,47055
02/13/2026,BT,960871
02/13/2026,Bus,1241227
02/13/2026,CBD Entries,556881
02/13/2026,CRZ Entries,500091
02/13/2026,LIRR,256378
02/13/2026,MNR,215551
02/13/2026,SIR,6677
02/13/2026,Subway,4034457
02/14/2026,AAR,29123
02/14/2026,BT,851409
02/14/2026,Bus,802553
02/14/2026,CBD Entries,539720
02/14/2026,CRZ Entries,485409
02/14/2026,LIRR,125137
02/14/2026,MNR,110510
02/14/2026,SIR,2882
02/14/2026,Subway,2839785
02/15/2026,AAR,28498
02/15/2026,BT,800112
02/15/2026,Bus,629233
02/15/2026,CBD Entries,481939
02/15/2026,CRZ Entries,427785
02/15/2026,LIRR,112300
02/15/2026,MNR,93826
02/15/2026,SIR,2304
02/15/2026,Subway,2247495
02/16/2026,AAR,24970
02/16/2026,BT,792379
02/16/2026,Bus,834155
02/16/2026,CBD Entries,447801
02/16/2026,CRZ Entries,388941
02/16/2026,LIRR,101152
02/16/2026,MNR,86277
02/16/2026,SIR,3053
02/16/2026,Subway,2560717
02/17/2026,AAR,45265
02/17/2026,BT,885324
02/17/2026,Bus,1170513
02/17/2026,CBD Entries,517610
02/17/2026,CRZ Entries,457111
02/17/2026,LIRR,260663
02/17/2026,MNR,223936
02/17/2026,SIR,7110
02/17/2026,Subway,3797796
02/18/2026,AAR,47110
02/18/2026,BT,865910
02/18/2026,Bus,1220537
02/18/2026,CBD Entries,515873
02/18/2026,CRZ Entries,456053
02/18/2026,LIRR,269864
02/18/2026,MNR,224093
02/18/2026,SIR,7243
02/18/2026,Subway,3974070
02/19/2026,AAR,46003
02/19/2026,BT,908186
02/19/2026,Bus,1259788
02/19/2026,CBD Entries,542841
02/19/2026,CRZ Entries,480698
02/19/2026,LIRR,273447
02/19/2026,MNR,228261
02/19/2026,SIR,7484
02/19/2026,Subway,4052265
02/20/2026,AAR,43085
02/20/2026,BT,885347
02/20/2026,Bus,1088131
02/20/2026,CBD Entries,541568
02/20/2026,CRZ Entries,482401
02/20/2026,LIRR,251262
02/20/2026,MNR,203096
02/20/2026,SIR,5737
02/20/2026,Subway,3550862
02/21/2026,AAR,29438
02/21/2026,BT,894417
02/21/2026,Bus,839959
02/21/2026,CBD Entries,546091
02/21/2026,CRZ Entries,486190
02/21/2026,LIRR,142725
02/21/2026,MNR,113589
02/21/2026,SIR,2860
02/21/2026,Subway,2710824
02/22/2026,AAR,21783
02/22/2026,BT,493463
02/22/2026,Bus,438165
02/22/2026,CBD Entries,320514
02/22/2026,CRZ Entries,283706
02/22/2026,LIRR,65623
02/22/2026,MNR,60366
02/22/2026,SIR,1558
02/22/2026,Subway,1439320
02/23/2026,AAR,14355
02/23/2026,BT,113642
02/23/2026,Bus,202460
02/23/2026,CBD Entries,71987
02/23/2026,CRZ Entries,63954
02/23/2026,LIRR,0
02/23/2026,MNR,16152
02/23/2026,SIR,316
02/23/2026,Subway,830660
02/24/2026,AAR,25054
02/24/2026,BT,622501
02/24/2026,Bus,963843
02/24/2026,CBD Entries,399860
02/24/2026,CRZ Entries,356795
02/24/2026,LIRR,90520
02/24/2026,MNR,108743
02/24/2026,SIR,2363
02/24/2026,Subway,3487403
02/25/2026,AAR,42319
02/25/2026,BT,799927
02/25/2026,Bus,1230769
02/25/2026,CBD Entries,475189
02/25/2026,CRZ Entries,425851
02/25/2026,LIRR,250926
02/25/2026,MNR,212973
02/25/2026,SIR,7126
02/25/2026,Subway,4139212
02/26/2026,AAR,45069
02/26/2026,BT,904170
02/26/2026,Bus,1330375
02/26/2026,CBD Entries,524436
02/26/2026,CRZ Entries,466994
02/26/2026,LIRR,272009
02/26/2026,MNR,231970
02/26/2026,SIR,8132
02/26/2026,Subway,4373179
02/27/2026,AAR,47326
02/27/2026,BT,935612
02/27/2026,Bus,1288410
02/27/2026,CBD Entries,513232
02/27/2026,CRZ Entries,458689
02/27/2026,LIRR,257875
02/27/2026,MNR,218043
02/27/2026,SIR,7157
02/27/2026,Subway,4070331
02/28/2026,AAR,30477
02/28/2026,BT,874002
02/28/2026,Bus,866582
02/28/2026,CBD Entries,500404
02/28/2026,CRZ Entries,446444
02/28/2026,LIRR,150484
02/28/2026,MNR,120082
02/28/2026,SIR,3099
02/28/2026,Subway,2839556
03/01/2026,AAR,27986
03/01/2026,BT,783123
03/01/2026,Bus,632277
03/01/2026,CBD Entries,451109
03/01/2026,CRZ Entries,396955
03/01/2026,LIRR,102690
03/01/2026,MNR,80318
03/01/2026,SIR,2306
03/01/2026,Subway,2092624
03/02/2026,AAR,44302
03/02/2026,BT,872174
03/02/2026,Bus,1302247
03/02/2026,CBD Entries,487837
03/02/2026,CRZ Entries,435300
03/02/2026,LIRR,228349
03/02/2026,MNR,189527
03/02/2026,SIR,7606
03/02/2026,Subway,3977302
03/03/2026,AAR,47579
03/03/2026,BT,854906
03/03/2026,Bus,1291843
03/03/2026,CBD Entries,498288
03/03/2026,CRZ Entries,442342
03/03/2026,LIRR,255481
03/03/2026,MNR,216028
03/03/2026,SIR,8211
03/03/2026,Subway,4204675
03/04/2026,AAR,50528
03/04/2026,BT,912572
03/04/2026,Bus,1391677
03/04/2026,CBD Entries,524675
03/04/2026,CRZ Entries,465847
03/04/2026,LIRR,267999
03/04/2026,MNR,230841
03/04/2026,SIR,8652
03/04/2026,Subway,4389363
03/05/2026,AAR,47969
03/05/2026,BT,912659
03/05/2026,Bus,1269711
03/05/2026,CBD Entries,522804
03/05/2026,CRZ Entries,467001
03/05/2026,LIRR,263845
03/05/2026,MNR,223892
03/05/2026,SIR,7909
03/05/2026,Subway,4249962
03/06/2026,AAR,47619
03/06/2026,BT,959491
03/06/2026,Bus,1302850
03/06/2026,CBD Entries,529999
03/06/2026,CRZ Entries,471072
03/06/2026,LIRR,252224
03/06/2026,MNR,213668
03/06/2026,SIR,6895
03/06/2026,Subway,4001471
03/07/2026,AAR,30093
03/07/2026,BT,888546
03/07/2026,Bus,858699
03/07/2026,CBD Entries,508198
03/07/2026,CRZ Entries,459786
03/07/2026,LIRR,122719
03/07/2026,MNR,112304
03/07/2026,SIR,3041
03/07/2026,Subway,2773292
03/08/2026,AAR,31053
03/08/2026,BT,826545
03/08/2026,Bus,665647
03/08/2026,CBD Entries,463927
03/08/2026,CRZ Entries,407243
03/08/2026,LIRR,106218
03/08/2026,MNR,90561
03/08/2026,SIR,2307
03/08/2026,Subway,2118735
03/09/2026,AAR,45175
03/09/2026,BT,906718
03/09/2026,Bus,1328641
03/09/2026,CBD Entries,495835
03/09/2026,CRZ Entries,439703
03/09/2026,LIRR,256980
03/09/2026,MNR,216978
03/09/2026,SIR,8061
03/09/2026,Subway,4017872
03/10/2026,AAR,49773
03/10/2026,BT,926447
03/10/2026,Bus,1412559
03/10/2026,CBD Entries,510720
03/10/2026,CRZ Entries,454089
03/10/2026,LIRR,286451
